X,Y,Z,X_r,Y_r,Z_r,formation,series,id,order_series,smooth,group,X_s,Y_s,Z_s,T,is_new,
451318.94,6782071.5,-6117.2446,0.262493692,0.402926484,0.475927755,ness,sediments,5,4,1e-06,ness A,0.024787383717263314,0.012389492030826796,0.10617593078683822,0,FALSE,
451614.97,6782262,-5961.212,0.293575568,0.422928164,0.492310506,ness,sediments,5,4,1e-06,ness A,0.086951135,0.052392852,0.13894143340123108,0,FALSE,
451709.88,6782070,-5889.612,0.303540709,0.402768991,0.499828198,ness,sediments,5,4,1e-06,ness A,0.10688141786186428,0.012074504945297302,0.15397681695050572,0,FALSE,
451287.47,6782295,-6147.741,0.259189477,0.426393022,0.472725764,ness,sediments,5,4,1e-06,ness A,0.018178954662848155,0.059322568,0.099771949,0,FALSE,
451316.1,6782595.5,-6162.699,0.262195504,0.457944228,0.471155238,ness,sediments,5,4,1e-06,ness A,0.024191008168655423,0.122424981,0.096630898,0,FALSE,
451581.75,6782401,-6032.629,0.290087611,0.437522566,0.484812028,ness,sediments,5,4,1e-06,ness A,0.079975221,0.081581655,0.12394447827639125,0,FALSE,
451709.72,6782477,-5947.7915,0.30352391,0.445502239,0.493719601,ness,sediments,5,4,1e-06,ness A,0.10684781923940095,0.097541001,0.1417596228554635,0,FALSE,
451488,6782599.5,-6088.171,0.280244264,0.458364211,0.478980357,ness,sediments,5,4,1e-06,ness A,0.060288528,0.12326494613720898,0.11228113647340504,0,FALSE,
451639.1,6782572,-6006.0366,0.296109114,0.45547683,0.487604116,ness,sediments,5,4,1e-06,ness A,0.092018227,0.11749018290250157,0.12952865332521418,0,FALSE,
451484.62,6782919.5,-6140.0312,0.279889379,0.491962834,0.47353526,ness,sediments,5,4,1e-06,ness A,0.059578757,0.19046219105016787,0.10139094097142055,0,FALSE,
451328.25,6782890,-6200.2715,0.263471202,0.488865461,0.467210287,ness,sediments,5,4,1e-06,ness A,0.026742403561449222,0.18426744503475448,0.088740997,0,FALSE,
451591.2,6782772,-6056.323,0.29107982,0.476475969,0.48232426,ness,sediments,5,4,1e-06,ness A,0.08195964,0.15948846097310088,0.11896894227336727,0,FALSE,
451338.84,6783234,-6221.0703,0.264583106,0.52498398,0.465026503,ness,sediments,5,4,1e-06,ness A,0.028966212385292834,0.2565044833161853,0.084373428,0,FALSE,
451645.22,6782934,-6047.2065,0.296751687,0.493485271,0.483281454,ness,sediments,5,4,1e-06,ness A,0.093303375,0.19350706621028632,0.12088332878352037,0,FALSE,
451589.03,6783064.5,-6070.074,0.290851979,0.507187209,0.480880465,ness,sediments,5,4,1e-06,ness A,0.081503958,0.2209109426513524,0.11608135066462336,0,FALSE,
451516.03,6783129.5,-6130.219,0.283187293,0.51401193,0.474565498,ness,sediments,5,4,1e-06,ness A,0.066174587,0.23456038302429716,0.10345141849184228,0,FALSE,
451567.25,6783299,-6079.071,0.288565173,0.5318087,0.479935818,ness,sediments,5,4,1e-06,ness A,0.076930346,0.27015392368913005,0.11419205812561738,0,FALSE,
451593.25,6783164.5,-6042.6455,0.291295061,0.517686779,0.483760339,ness,sediments,5,4,1e-06,ness A,0.082390122,0.24191008168665204,0.12184109951492052,0,FALSE,
451340.78,6783564,-6227.586,0.264786798,0.559632559,0.464342383,ness,sediments,5,4,1e-06,ness A,0.029373595682578135,0.32580164213267415,0.083005187,0,FALSE,
451553.62,6783541,-6089.2344,0.287134082,0.557217658,0.478868705,ness,sediments,5,4,1e-06,ness A,0.074068163,0.3209718401545552,0.11205783162890366,0,FALSE,
451519.2,6783710,-6135.52,0.28352013,0.574961931,0.474008916,ness,sediments,5,4,1e-06,ness A,0.06684026,0.35646038512421163,0.10233825413158097,0,FALSE,
451654.88,6783775,-6052.2456,0.297765946,0.581786651,0.48275237,ness,sediments,5,4,1e-06,ness A,0.095331891,0.37010982549715643,0.11982516116839259,0,FALSE,
451789.97,6783876,-6002.831,0.311949814,0.592391216,0.48794069,ness,sediments,5,4,1e-06,ness A,0.12369962831522892,0.3913189559228091,0.1302018017261298,0,FALSE,
451556.72,6783913,-6122.5347,0.287459568,0.596276057,0.475372317,ness,sediments,5,4,1e-06,ness A,0.074719137,0.39908863736586997,0.10506505533273179,0,FALSE,
451329.66,6783907.5,-6246.069,0.263619246,0.59569858,0.462401747,ness,sediments,5,4,1e-06,ness A,0.027038491,0.3979336847189285,0.079123916,0,FALSE,
451981.7,6783889.5,-5908.1094,0.332080639,0.593808658,0.49788605,ness,sediments,5,4,1e-06,ness A,0.16396127758761728,0.39415383969257456,0.15009252220659017,0,FALSE,
453022.72,6782287,-5900.4795,0.441383257,0.425553056,0.498687157,ness,sediments,5,4,1e-06,ness B,0.38256651477288545,0.057642636651897554,0.15169473551584448,0,FALSE,
453172.44,6782013.5,-5820.651,0.457103213,0.396836734,0.507068806,ness,sediments,5,4,1e-06,ness B,0.41400642573654245,0.000209991,0.16845803322063876,0,FALSE,
452761.03,6782012.5,-5974.7334,0.413906934,0.396731738,0.490890817,ness,sediments,5,4,1e-06,ness B,0.3276138678314215,0,0.13610205581571216,0,FALSE,
452697.62,6782424,-6018.8896,0.407249157,0.439937467,0.486254606,ness,sediments,5,4,1e-06,ness B,0.31429831376913114,0.086411457,0.1268296339850071,0,FALSE,
452537.4,6782094,-6035.3896,0.390426747,0.405288887,0.484522177,ness,sediments,5,4,1e-06,ness B,0.2806534932067799,0.017114298,0.12336477604418265,0,FALSE,
453590.4,6782215,-5659.782,0.500987214,0.417993366,0.523959358,ness,sediments,5,4,1e-06,ness B,0.5017744272484853,0.042523257,0.2022391381953349,0,FALSE,
453789.7,6782064,-5587.0293,0.521912856,0.402139016,0.531598079,ness,sediments,5,4,1e-06,ness B,0.543625711,0.010814556603179322,0.21751657882026937,0,FALSE,
453510.28,6782014,-5685.963,0.492574959,0.396889232,0.521210466,ness,sediments,5,4,1e-06,ness B,0.4849499170534042,0.000314987,0.19674135360450318,0,FALSE,
453924.66,6782309,-5550.831,0.536083075,0.427862962,0.535398744,ness,sediments,5,4,1e-06,ness B,0.5719661493878676,0.062262447239663475,0.22511791016568422,0,FALSE,
454035.1,6782064,-5502.556,0.547678799,0.402139016,0.540467411,ness,sediments,5,4,1e-06,ness B,0.5951575985384531,0.010814556603179322,0.23525524453497526,0,FALSE,
453448.62,6782520.5,-5744.592,0.486100924,0.450069551,0.515054673,ness,sediments,5,4,1e-06,ness B,0.47200184792423155,0.10667562629932224,0.18442976837949737,0,FALSE,
453773.6,6782337,-5601.8774,0.520222425,0.430802841,0.530039092,ness,sediments,5,4,1e-06,ness B,0.5402448499611444,0.068142206,0.214398606,0,FALSE,
453025.1,6782590.5,-5899.7876,0.441633147,0.45741925,0.498759803,ness,sediments,5,4,1e-06,ness B,0.3830662942819265,0.121375024,0.15184002855882986,0,FALSE,
454052.75,6782523,-5485.8936,0.549531973,0.45033204,0.542216892,ness,sediments,5,4,1e-06,ness B,0.5988639465781883,0.10720060477520474,0.23875420507759287,0,FALSE,
453900.6,6782466,-5562.9004,0.533556878,0.444347286,0.534131509,ness,sediments,5,4,1e-06,ness B,0.566913757,0.095231096,0.22258344007895772,0,FALSE,
452342.84,6782680,-6116.3936,0.369998784,0.466816365,0.476017106,ness,sediments,5,4,1e-06,ness B,0.23979756829970136,0.1401692530606252,0.10635463346002855,0,FALSE,
452556.53,6782859.5,-6095.1206,0.392435314,0.485663092,0.478250679,ness,sediments,5,4,1e-06,ness B,0.2846706285042337,0.1778627076289881,0.11082178030700787,0,FALSE,
452809.12,6782774,-5985.046,0.418956177,0.47668596,0.489808038,ness,sediments,5,4,1e-06,ness B,0.33771235379349024,0.1599084437538069,0.1339364986035578,0,FALSE,
453773.2,6782594,-5594.759,0.520180427,0.457786735,0.530786493,ness,sediments,5,4,1e-06,ness B,0.5401608534050106,0.1221099934902675,0.21589340837025783,0,FALSE,
453927.62,6782693,-5510.118,0.536393862,0.468181309,0.539673434,ness,sediments,5,4,1e-06,ness B,0.5725877239033169,0.14289914113521415,0.23366728964112574,0,FALSE,
454044.44,6782728.5,-5454.994,0.548659459,0.471908656,0.545461217,ness,sediments,5,4,1e-06,ness B,0.5971189181243555,0.15035383549274553,0.24524285504294446,0,FALSE,
452747.62,6783237,-6085.671,0.412498942,0.525298967,0.479242847,ness,sediments,5,4,1e-06,ness B,0.32479788328678094,0.2571344574872443,0.11280611494928752,0,FALSE,
453371.4,6782842,-5818.4004,0.477993156,0.483825667,0.507305109,ness,sediments,5,4,1e-06,ness B,0.45578631276117904,0.17418785829781064,0.1689306398437671,0,FALSE,
453698.7,6782837.5,-5655.616,0.512358247,0.483353187,0.52439677,ness,sediments,5,4,1e-06,ness B,0.5245164948237123,0.17324289704122214,0.20311396232754553,0,FALSE,
452386,6783067,-6138.563,0.374530398,0.507449699,0.473689414,ness,sediments,5,4,1e-06,ness B,0.24886079670733133,0.22143592112723487,0.10169925033073687,0,FALSE,
453082.94,6783005,-5939.2993,0.447706098,0.500939966,0.494611245,ness,sediments,5,4,1e-06,ness B,0.39521219629994925,0.20841645492534908,0.14354291174061937,0,FALSE,
452427.78,6783210,-6165.336,0.378917118,0.522464083,0.470878365,ness,sediments,5,4,1e-06,ness B,0.2576342369962854,0.25146468994771337,0.096077151,0,FALSE,
452489.3,6783124,-6134.0605,0.385376454,0.513434453,0.474162157,ness,sediments,5,4,1e-06,ness B,0.2705529073307934,0.23340543037735567,0.10264473656580135,0,FALSE,
453547.38,6783137,-5780.8203,0.496470299,0.514799397,0.511250858,ness,sediments,5,4,1e-06,ness B,0.49274059763549544,0.23613531845194463,0.17682213729237176,0,FALSE,
453908.8,6783092.5,-5562.231,0.534417843,0.510127089,0.534201793,ness,sediments,5,4,1e-06,ness B,0.5686356859368721,0.22679070158123626,0.22272400831566014,0,FALSE,
453072.94,6783325.5,-6018.3564,0.446656141,0.534591086,0.48631059,ness,sediments,5,4,1e-06,ness B,0.39311228239641927,0.2757186955334845,0.1269416013943435,0,FALSE,
452435.16,6783365,-6152.1636,0.379691987,0.538738416,0.47226141,ness,sediments,5,4,1e-06,ness B,0.2591839734570793,0.28401335545242784,0.098843241,0,FALSE,
453943.56,6783321,-5605.151,0.538067493,0.534118605,0.529695378,ness,sediments,5,4,1e-06,ness B,0.5759349866655441,0.274773734,0.2137111778417095,0,FALSE,
453780.06,6783385,-5737.4126,0.520900697,0.54083833,0.515808479,ness,sediments,5,4,1e-06,ness B,0.5416013943428292,0.28821318325948775,0.18593738056739767,0,FALSE,
453409.7,6783483,-5931.3174,0.482014492,0.551127908,0.49544931,ness,sediments,5,4,1e-06,ness B,0.46382898301169634,0.3087923395140814,0.1452190420192779,0,FALSE,
452523.9,6783583.5,-6117.7803,0.389009305,0.561679975,0.475871508,ness,sediments,5,4,1e-06,ness B,0.2778186094370144,0.3298964742445576,0.10606343839902604,0,FALSE,
453968.4,6783615,-5636.363,0.540675586,0.56498734,0.526418252,ness,sediments,5,4,1e-06,ness B,0.581151173,0.336511203,0.2071569265660117,0,FALSE,
452691.28,6783614.5,-6122.423,0.406583484,0.564934842,0.475384045,ness,sediments,5,4,1e-06,ness B,0.312966968,0.3364062073455005,0.1050885113710343,0,FALSE,
453748.94,6783667,-5778.6562,0.517633231,0.570447116,0.511478079,ness,sediments,5,4,1e-06,ness B,0.535066462,0.3474307553390328,0.1772765796602347,0,FALSE,
452987.56,6783641,-6082.1826,0.437691609,0.567717228,0.479609114,ness,sediments,5,4,1e-06,ness B,0.3751832174880794,0.34197097918985486,0.11353864891539496,0,FALSE,
452710.8,6783950.5,-6153.306,0.408633,0.600213395,0.472141463,ness,sediments,5,4,1e-06,ness B,0.3170660002939822,0.40696331450410733,0.098603347,0,FALSE,
453443.53,6783921.5,-5914.5156,0.485566496,0.59716852,0.497213427,ness,sediments,5,4,1e-06,ness B,0.47093299174734166,0.40087356418387043,0.14874727536171092,0,FALSE,
453777.22,6783917.5,-5745.0386,0.520602509,0.596748537,0.515007782,ness,sediments,5,4,1e-06,ness B,0.5410050187942214,0.4000335986224584,0.18433598622456568,0,FALSE,
453084.06,6783938,-6040.434,0.447823693,0.598900949,0.483992537,ness,sediments,5,4,1e-06,ness B,0.39544738665714363,0.40433842212469484,0.12230549547468605,0,FALSE,
455453.3,6782674,-5585.7383,0.696583694,0.46618639,0.531733628,ness,sediments,5,4,1e-06,ness C,0.8929673883370752,0.1389093047185072,0.21778767770521512,0,FALSE,
455438.62,6782489,-5589.465,0.695042357,0.446762187,0.531342341,ness,sediments,5,4,1e-06,ness C,0.8898847147266947,0.10006089750320286,0.21700510279078655,0,FALSE,
455314.53,6782416.5,-5637.9707,0.682013442,0.439149999,0.526249451,ness,sediments,5,4,1e-06,ness C,0.8638268830977982,0.084836522,0.20681932340774128,0,FALSE,
455830,6782506,-5399.428,0.736135573,0.448547114,0.551295407,ness,sediments,5,4,1e-06,ness C,0.9720711450830515,0.1036307511392038,0.25691123663929905,0,FALSE,
455613.56,6782401.5,-5504.8984,0.713410304,0.437575064,0.54022147,ness,sediments,5,4,1e-06,ness C,0.9266206085550484,0.081686651,0.2347633607022123,0,FALSE,
455105.5,6782763,-5702.283,0.660066191,0.475531007,0.519496936,ness,sediments,5,4,1e-06,ness C,0.8199323827723054,0.15759853845992391,0.19331429411394216,0,FALSE,
455312,6782845,-5637.249,0.681747802,0.484140654,0.526325226,ness,sediments,5,4,1e-06,ness C,0.8632956048801993,0.17481783246886964,0.20697087419415905,0,FALSE,
454871.28,6783229,-5770.5957,0.6354741,0.524459001,0.512324397,ness,sediments,5,4,1e-06,ness C,0.7707481993238324,0.2554545263644203,0.1789692152621751,0,FALSE,
455151.7,6782937,-5709.176,0.664916993,0.493800258,0.518773201,ness,sediments,5,4,1e-06,ness C,0.8296339850066163,0.19413704038134533,0.19186682346023895,0,FALSE,
455645.78,6782766,-5506.954,0.716793266,0.475845994,0.54000564,ness,sediments,5,4,1e-06,ness C,0.9333865311522282,0.1582285126309829,0.23433170240020276,0,FALSE,
455753.7,6782925.5,-5501.551,0.728124401,0.492592808,0.540572932,ness,sediments,5,4,1e-06,ness C,0.9560488019991202,0.19172213939228586,0.23546628588227986,0,FALSE,
455911.3,6783283,-5492.4854,0.744671723,0.530128769,0.541524781,ness,sediments,5,4,1e-06,ness C,0.9891434451187476,0.2667940614434821,0.23736998383066416,0,FALSE,
455510.5,6782874,-5593.0225,0.702589448,0.487185529,0.530968818,ness,sediments,5,4,1e-06,ness C,0.904978896,0.18090758278910654,0.2162580584196058,0,FALSE,
455596.7,6782975.5,-5586.9136,0.711640077,0.497842593,0.531610227,ness,sediments,5,4,1e-06,ness C,0.9230801537136998,0.20222170890993568,0.21754087482413326,0,FALSE,
455381.84,6783008,-5669.674,0.689080702,0.501254953,0.522920741,ness,sediments,5,4,1e-06,ness C,0.8779614035824579,0.20904642909640808,0.2001619033619631,0,FALSE,
455172.47,6783489.5,-5673.767,0.667097753,0.55181038,0.522490993,ness,sediments,5,4,1e-06,ness C,0.8339955061842398,0.3101572835513759,0.19930240860124832,0,FALSE,
455352.5,6783296.5,-5684.636,0.686000128,0.531546211,0.521349795,ness,sediments,5,4,1e-06,ness C,0.8718002561894956,0.2696289452132476,0.19702001217950146,0,FALSE,
455177,6783177,-5732.828,0.667573384,0.518999225,0.516289843,ness,sediments,5,4,1e-06,ness C,0.8349467671825447,0.24453497406606448,0.18690010709560986,0,FALSE,
455444.47,6783151.5,-5639.8623,0.695656582,0.516321835,0.526050841,ness,sediments,5,4,1e-06,ness C,0.8911131643602548,0.23918019361206308,0.20642210369374955,0,FALSE,
455660.72,6783166,-5568.805,0.718361901,0.517844272,0.533511552,ness,sediments,5,4,1e-06,ness C,0.9365238025240903,0.24222506877218153,0.22134352491547943,0,FALSE,
455530.56,6783400,-5610.494,0.704695662,0.542413265,0.529134386,ness,sediments,5,4,1e-06,ness C,0.9091913231557497,0.2913630541147827,0.2125891938430535,0,FALSE,
455006.34,6783323,-5763.5786,0.649654818,0.534328597,0.513061162,ness,sediments,5,4,1e-06,ness C,0.7991096365049077,0.275193717,0.18044274584742112,0,FALSE,
454947.94,6783645.5,-5707.6104,0.64352307,0.568189708,0.518937582,ness,sediments,5,4,1e-06,ness C,0.7868461393082878,0.34291594044644336,0.19219558598097577,0,FALSE,
454722.5,6783572.5,-5843.742,0.61985284,0.560525023,0.50464435,ness,sediments,5,4,1e-06,ness C,0.7395056802671077,0.3275865689506746,0.16360912202599764,0,FALSE,
455136.78,6783700.5,-5671.633,0.663350457,0.573964472,0.522715054,ness,sediments,5,4,1e-06,ness C,0.826500913,0.3544654669158582,0.1997505302282616,0,FALSE,
455397.47,6783879.5,-5608.205,0.690721785,0.592758701,0.529374721,ness,sediments,5,4,1e-06,ness C,0.881243569,0.3920539257890446,0.21306986413557144,0,FALSE,
454771.06,6783839,-5823.7573,0.624951431,0.588506375,0.506742658,ness,sediments,5,4,1e-06,ness C,0.7497028621826488,0.3835492744797482,0.16780573696478518,0,FALSE,
455292.7,6783707,-5649.3945,0.679721386,0.574646944,0.525050001,ness,sediments,5,4,1e-06,ness C,0.8592427710463889,0.35583041095315265,0.20442042376262662,0,FALSE,
455077.16,6783943,-5621.613,0.657090613,0.599425928,0.527966939,ness,sediments,5,4,1e-06,ness C,0.8139812267696962,0.40538837907645986,0.2102542995737184,0,FALSE,
454916.72,6783827,-5708.0757,0.640245104,0.587246427,0.518888728,ness,sediments,5,4,1e-06,ness C,0.7802902081014609,0.38102937779551227,0.19209787698704436,0,FALSE,
451484.53,6782221,-5791.542,0.279879929,0.418623341,0.510125125,tarbert,sediments,6,4,1e-06,tarbert A,0.059559858,0.043783205,0.17457067260242404,0,FALSE,
451399,6782036.5,-5795.1763,0.270899647,0.399251635,0.50974354,tarbert,sediments,6,4,1e-06,tarbert A,0.041599294428923725,0.005039793,0.1738075008924642,0,FALSE,
451270.7,6782359.5,-5893.229,0.2574287,0.433165244,0.499448428,tarbert,sediments,6,4,1e-06,tarbert A,0.014657399046636715,0.072867012,0.15321727809159888,0,FALSE,
451623.88,6782302,-5749.1777,0.294511079,0.427127992,0.514573195,tarbert,sediments,6,4,1e-06,tarbert A,0.088822158,0.060792508,0.18346681086075553,0,FALSE,
451469.75,6782431.5,-5798.2817,0.278328093,0.440724934,0.509417486,tarbert,sediments,6,4,1e-06,tarbert A,0.056456185,0.087986393,0.17315539362886212,0,FALSE,
451595.06,6782560,-5772.412,0.291485103,0.454216881,0.512133693,tarbert,sediments,6,4,1e-06,tarbert A,0.082770206,0.11497028621826562,0.17858780789987688,0,FALSE,
451370.78,6782515,-5814.379,0.267936669,0.449492075,0.507727339,tarbert,sediments,6,4,1e-06,tarbert A,0.035673337,0.10552067365238077,0.16977509922093276,0,FALSE,
451441.53,6782591,-5823.6294,0.275365114,0.457471748,0.506756087,tarbert,sediments,6,4,1e-06,tarbert A,0.050530228,0.1214800193192085,0.1678325948636114,0,FALSE,
451322.62,6782720,-5849.205,0.262880076,0.471016192,0.504070759,tarbert,sediments,6,4,1e-06,tarbert A,0.025560152033760872,0.14856890867474506,0.16246193906049927,0,FALSE,
451462.88,6782992,-5805.667,0.277606772,0.499575022,0.508642061,tarbert,sediments,6,4,1e-06,tarbert A,0.055013544,0.20568656685076012,0.17160454421368795,0,FALSE,
451330.94,6782985,-5841.848,0.26375364,0.498840052,0.504843212,tarbert,sediments,6,4,1e-06,tarbert A,0.02730728,0.20421662711828914,0.16400684571932628,0,FALSE,
451451.47,6783132.5,-5824.393,0.276408771,0.514326917,0.506675912,tarbert,sediments,6,4,1e-06,tarbert A,0.052617543,0.23519035719535614,0.16767224543793782,0,FALSE,
451336.75,6783300,-5842.106,0.264363665,0.531913696,0.504816123,tarbert,sediments,6,4,1e-06,tarbert A,0.028527330379449694,0.27036391507948304,0.16395266794061525,0,FALSE,
451469.28,6783280,-5789.9775,0.278278745,0.529813782,0.510289391,tarbert,sediments,6,4,1e-06,tarbert A,0.056357489342938195,0.26616408727242313,0.17489920413263138,0,FALSE,
451478.88,6783423,-5805.6113,0.279286703,0.544828166,0.50864791,tarbert,sediments,6,4,1e-06,tarbert A,0.058373407,0.29619285609290164,0.1716162407341308,0,FALSE,
451349.03,6783613.5,-5855.7183,0.265653012,0.564829846,0.50338689,tarbert,sediments,6,4,1e-06,tarbert A,0.031106024652990356,0.3361962159551475,0.161094202,0,FALSE,
451500.5,6783631,-5801.481,0.28155671,0.566667271,0.509081573,tarbert,sediments,6,4,1e-06,tarbert A,0.062913421,0.33987106528632494,0.17248356817370572,0,FALSE,
451557.62,6783913,-5805.9497,0.287554064,0.596276057,0.508612379,tarbert,sediments,6,4,1e-06,tarbert A,0.074908129,0.39908863736586997,0.17154517964763522,0,FALSE,
451347.9,6783838,-5850.363,0.265534367,0.58840138,0.503949174,tarbert,sediments,6,4,1e-06,tarbert A,0.030868734381890493,0.3833392830893952,0.16221876903047044,0,FALSE,
452727.66,6782477,-5824.868,0.410403228,0.445502239,0.506626039,tarbert,sediments,6,4,1e-06,tarbert B,0.32060645513533076,0.097541001,0.16757249952752007,0,FALSE,
452770.72,6782343,-5791.1904,0.414924342,0.431432815,0.510162042,tarbert,sediments,6,4,1e-06,tarbert B,0.3296486844039303,0.069402155,0.17464450557527214,0,FALSE,
452690.75,6782126,-5807.2056,0.406527836,0.40864875,0.508480515,tarbert,sediments,6,4,1e-06,tarbert B,0.312855673,0.023834022805065108,0.17128145146049087,0,FALSE,
453544.25,6782393,-5476.0215,0.496141662,0.4366826,0.54325342,tarbert,sediments,6,4,1e-06,tarbert B,0.4920833245836896,0.079901724,0.2408272610822968,0,FALSE,
453728.84,6782190.5,-5481.8887,0.515522818,0.415420972,0.542637389,tarbert,sediments,6,4,1e-06,tarbert B,0.5308456353289546,0.037378467,0.23959519959681758,0,FALSE,
453424.3,6782118,-5481.3896,0.483547429,0.407808784,0.542689792,tarbert,sediments,6,4,1e-06,tarbert B,0.4668948573108452,0.022154091682241136,0.23970000629974275,0,FALSE,
452419.38,6782520,-5935.528,0.378035155,0.450017053,0.495007215,tarbert,sediments,6,4,1e-06,tarbert B,0.2558703093173153,0.10657063060414575,0.1443348522710575,0,FALSE,
452558.06,6782405.5,-5880.0728,0.392595958,0.437995046,0.500829773,tarbert,sediments,6,4,1e-06,tarbert B,0.28499191533146745,0.082526616,0.15597996682136106,0,FALSE,
452427.22,6782114,-5869.079,0.378858321,0.407388801,0.501984074,tarbert,sediments,6,4,1e-06,tarbert B,0.257516642,0.021314126,0.15828857016862388,0,FALSE,
452939.22,6782486.5,-5721.8687,0.432616117,0.446499698,0.517440522,tarbert,sediments,6,4,1e-06,tarbert B,0.3650322336784102,0.099535919,0.18920146573990554,0,FALSE,
453013.4,6782131,-5665.4053,0.440404698,0.409173728,0.523368936,tarbert,sediments,6,4,1e-06,tarbert B,0.38060939501480623,0.024883979756830092,0.20105829360996286,0,FALSE,
452873.22,6783037,-5746.2227,0.425686401,0.504299828,0.514883457,tarbert,sediments,6,4,1e-06,tarbert B,0.35117280191511246,0.21513617941664498,0.1840873354192486,0,FALSE,
452996.78,6782812,-5712.3594,0.438659669,0.480675796,0.518438958,tarbert,sediments,6,4,1e-06,tarbert B,0.37711933810714043,0.16788811658722075,0.19119833686818924,0,FALSE,
452760.8,6782802.5,-5798.8984,0.413882785,0.479678337,0.509352735,tarbert,sediments,6,4,1e-06,tarbert B,0.32756557,0.1658931983788673,0.17302589193843132,0,FALSE,
453289.47,6782391,-5576.2324,0.469390859,0.436472609,0.532731707,tarbert,sediments,6,4,1e-06,tarbert B,0.4385817181495473,0.079481741,0.21978383486277167,0,FALSE,
453264.16,6782158.5,-5500.9634,0.466733418,0.41206111,0.540634628,tarbert,sediments,6,4,1e-06,tarbert B,0.4332668360597134,0.030658742991537497,0.23558967682325144,0,FALSE,
452566.6,6782664,-5894.56,0.393492621,0.465136434,0.499308679,tarbert,sediments,6,4,1e-06,tarbert B,0.28678524180507764,0.13680939081497726,0.15293777955103902,0,FALSE,
453127.97,6782591,-5667.6143,0.452434054,0.457471748,0.523137,tarbert,sediments,6,4,1e-06,tarbert B,0.4046681086075383,0.1214800193192085,0.2005944226286731,0,FALSE,
452220.66,6782797.5,-5982.621,0.35717041,0.479153359,0.490062653,tarbert,sediments,6,4,1e-06,tarbert B,0.2141408202263615,0.1648432414271023,0.13444572772516386,0,FALSE,
453801.7,6782527,-5418.4316,0.523172804,0.450752023,0.549300111,tarbert,sediments,6,4,1e-06,tarbert B,0.546145608,0.10804057033661672,0.2529206442535868,0,FALSE,
453883.12,6782289.5,-5396.1846,0.531721554,0.425815546,0.551635951,tarbert,sediments,6,4,1e-06,tarbert B,0.5632431070326086,0.058167615,0.257592323,0,FALSE,
454074.3,6782291.5,-5371.547,0.551794631,0.426025537,0.554222792,tarbert,sediments,6,4,1e-06,tarbert B,0.603389261,0.058587598,0.262766007,0,FALSE,
453468.56,6782680,-5531.668,0.488194538,0.466816365,0.537410777,tarbert,sediments,6,4,1e-06,tarbert B,0.47618907624787077,0.1401692530606252,0.2291419751790188,0,FALSE,
452759.7,6782632.5,-5783.5127,0.41376729,0.461829069,0.510968167,tarbert,sediments,6,4,1e-06,tarbert B,0.3273345792822486,0.13019466201885788,0.1762567564729854,0,FALSE,
453221.72,6782766,-5649.8066,0.462277401,0.475845994,0.525006732,tarbert,sediments,6,4,1e-06,tarbert B,0.42435480145313176,0.1582285126309829,0.20433388631066224,0,FALSE,
453734.75,6782894.5,-5462.1523,0.516143342,0.489337941,0.544709626,tarbert,sediments,6,4,1e-06,tarbert B,0.5320866844459354,0.18521240629134297,0.2437396736733806,0,FALSE,
452524.2,6782839.5,-5871.2217,0.389040803,0.483563178,0.5017591,tarbert,sediments,6,4,1e-06,tarbert B,0.2778816068541179,0.17366287982192816,0.15783862161651444,0,FALSE,
452643.72,6782960.5,-5837.3135,0.401589889,0.496267657,0.505319315,tarbert,sediments,6,4,1e-06,tarbert B,0.30297977782909974,0.19907183805464074,0.1649590516788819,0,FALSE,
453482.5,6783010,-5552.6875,0.489658178,0.501464944,0.53520382,tarbert,sediments,6,4,1e-06,tarbert B,0.479116356,0.20946641187711407,0.22472806114949392,0,FALSE,
453314.62,6782950,-5614.1714,0.472031501,0.495165202,0.528748275,tarbert,sediments,6,4,1e-06,tarbert B,0.443863002,0.19686692845593426,0.21181697150416928,0,FALSE,
452485.22,6783048,-5895.8374,0.384948071,0.50545478,0.499174557,tarbert,sediments,6,4,1e-06,tarbert B,0.26969614245814977,0.21744608471052793,0.15266953654900212,0,FALSE,
453105.6,6783025.5,-5690.423,0.450085301,0.503092377,0.520742185,tarbert,sediments,6,4,1e-06,tarbert B,0.3999706012053428,0.2127212784275855,0.19580479200352882,0,FALSE,
453627.22,6783186,-5516.419,0.504853155,0.519944186,0.539011856,tarbert,sediments,6,4,1e-06,tarbert B,0.5095063102412718,0.24642489657924146,0.23234413389051162,0,FALSE,
453809.1,6783150,-5433.777,0.523949772,0.516164341,0.54768891,tarbert,sediments,6,4,1e-06,tarbert B,0.5476995443186758,0.2388652065265336,0.24969824237206392,0,FALSE,
452256.97,6783245,-5935.7446,0.360982804,0.526138932,0.494984473,tarbert,sediments,6,4,1e-06,tarbert B,0.22176560761007832,0.2588143886100683,0.1442893681359071,0,FALSE,
452768.8,6783178,-5802.342,0.41472275,0.519104221,0.508991172,tarbert,sediments,6,4,1e-06,tarbert B,0.329245501,0.2447449654564175,0.1723027655866118,0,FALSE,
453285.1,6783144,-5633.339,0.468932028,0.515534367,0.526735759,tarbert,sediments,6,4,1e-06,tarbert B,0.43766405577370565,0.2376052581844156,0.20779194053043923,0,FALSE,
